"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"WWP2" 7.44027908379909 7.64674112832018 7.23213689152827 7.40405798037351 7.63896699810096 7.62187782037739 7.49844586619453 7.37688481298646 7.7399161791186 7.25304008790505 7.69517806425302 7.63080096907134 7.42064753795805 6.99095654914873 7.7399161791186 7.50548522065064 7.54096073429308 7.74235622646958 7.36260612691718 7.43845533358351 7.22635980008648 7.451480421416 7.4166988539587 7.18860013383871 6.93228457093788 7.36922173948078 7.0027478690029 7.18507860004303 7.64852342825918 7.52476972842048 7.48218961112605 7.26861676826958 7.26091205632833 7.58617729028878 7.53332412156211 7.42611006716557 7.49005773762248 7.52756944693621 7.70696743984222 6.95072853985024
"XAB2" 7.27570781002903 7.25686435932744 6.95072853985024 7.16829492574748 7.26232973748787 7.24919649377497 6.99688895491125 7.16583663557586 7.19387869625059 7.07845780507108 7.08374899125436 7.03568038285902 6.86010680848243 6.98005670552757 7.2297500012254 7.31976142873058 7.18612907732726 7.23930245019135 7.31022730872416 7.24696462754899 7.20121559654578 6.83146217692218 7.11731795088778 7.00864120663029 6.95517215048887 7.31942116866742 6.96225511339332 7.12060014305333 7.24696462754899 7.34290999551534 6.96984615820711 7.02089639957293 7.33586240633776 7.28775385264541 6.74884629584814 7.18161203805696 7.24154055004504 7.31331864773217 7.2545494004915 7.10129041199846
"XCL1" 6.76539039468881 6.75850295934823 6.69864234688525 6.77907101624617 7.07478697686936 6.52319056686922 7.03734789934519 6.87176973280124 6.93190000139021 7.06650690897172 7.04134387514396 7.22298176273101 7.06588541476623 7.1150946604387 6.86096405803551 6.99036376569194 6.97434353933591 6.93772342055852 6.96984615820711 6.83146217692218 6.88663434200175 7.3078249436674 6.7264358203698 6.76037169842054 6.94364129585285 7.148491166068 7.20915406117929 7.14824468379531 6.8070224107682 6.76893645533954 6.83238837249805 6.756817624409 6.64640198475626 6.67663525272067 6.80175185627841 6.62561408754912 6.67663525272067 6.68812302492881 6.73473587745068 6.57033600334127
"XCR1" 7.37580276101366 7.46877795600702 7.35039705536643 7.37871027652924 7.57304596955039 7.50681288752329 7.15885612839433 7.44140079383802 7.52023557686306 7.17789418321913 7.29992185868005 7.29930240317995 7.30815181980964 7.35666559828013 7.27229218907923 7.29363479644159 7.39135109584217 7.28885812989066 7.35897465534107 7.10838254512934 7.33586240633776 7.12632952518019 7.39693372577736 7.18977215678071 7.04590708744406 7.60869617961224 7.68292022406114 7.50235652765923 7.56079271723513 6.89405477700979 7.42572526357483 7.51487796467245 7.08551649197909 7.0812707933186 7.26638428939768 7.09812231881514 7.43990889039001 7.24154055004504 7.11883516180332 6.57033600334127
"XDH" 6.84064799928842 6.55099315097478 6.69571191109514 6.76037169842054 6.8841018463775 6.61971945622693 6.47516472729761 6.67161853153694 6.87375298157752 6.83100140806166 6.78394183972427 6.81957877622517 6.61116506862865 6.59810106404486 6.29511806321992 6.36864135530385 6.39589352527172 6.3842591619081 6.35874641464427 7.2372580196531 7.0020073980272 6.83764506207878 6.8190391032484 6.91123185679816 6.94572507180266 6.87300619337195 7.39885944199634 7.06905264333243 6.78190721116963 7.08551649197909 7.05705147428261 6.89167240264842 7.13335393320067 6.89690464509089 7.0106586801505 6.70437051644309 6.59049739740344 6.36194534419108 6.99766349793274 6.57033600334127
"XIAP" 6.86010680848243 7.06214084540331 7.21923387945108 7.26478875801323 7.3886751441373 7.03950187777978 7.08786867237976 6.89330176869389 7.31714152157494 7.07593634723749 7.14089812425808 7.19008456361769 7.32797358455535 7.40591103673067 7.06740462853003 7.04341544352302 7.38505625526538 7.20724885375237 7.34679296987133 6.98442649710438 6.69716267491557 6.90505897212427 7.11765169533495 6.80940980480407 7.06388826261725 6.87136069723284 7.6878489852663 7.47394433444876 7.05185954007164 6.73601271026345 7.05325367501314 7.13826882960563 6.91482189867332 6.6571850761338 7.42881155895978 7.08313676435849 6.98185268905165 6.88888130828736 6.83284933505501 7.58881160658217
"XPA" 7.34935849493654 7.25628089111514 7.40473155379442 7.49248457622164 7.4388135425982 7.15682904792265 6.88574888058787 7.03980312392475 7.09167733546339 7.10129041199846 7.5550066990354 7.65701808812586 7.5014882248851 7.69900497091418 7.52608645345253 7.34449591734091 7.38551412362817 7.71127364147825 7.32838695057378 7.32870274921654 7.04919489615975 6.8419189877771 7.39958529332794 7.09457514573324 7.1617956479572 7.27437652084384 7.94779170079842 7.60336610405373 7.1789240889008 7.43401352593232 7.48258056455805 7.49419948916618 7.16286967121044 7.28465821538209 7.72000439930096 7.51487796467245 7.41758706036585 7.38992634288561 7.5014882248851 7.42541128390174
"XPC" 7.33226634621446 7.29118752854019 7.55341315651213 7.34490703240301 7.40078432613761 7.40473155379442 7.2428099466881 7.08215099002905 7.09926091582139 7.06822983505356 7.02441798969513 6.90505897212427 7.16949892449381 7.36682218690586 7.02441798969513 6.96293789600502 7.05294473159053 7.17016817962978 7.00864120663029 7.2042655483709 7.16527279635576 7.25183342083706 7.41296714192784 7.12326871578342 7.01320149425556 7.07630004123295 8.30781906257786 7.70299853055594 7.41441002680818 7.19910563744521 7.38912194700882 7.47801910001953 7.60051022723178 7.16949892449381 7.62187782037739 7.07025502651443 7.01577034092912 6.99730296118063 7.25155406357053 7.42997788339762
"XPO1" 6.7769072737384 6.87097950361731 6.97375388348153 6.72842348362267 6.98401414435319 6.80014678020469 6.76426488126454 6.63992555133199 6.44667388302336 6.78933337076133 7.20887971810889 7.24061937969939 7.53237342429526 7.51894394252699 6.72965338273248 6.8579576953385 6.97845280798008 6.73165546677975 6.92493457732718 6.54022680464522 6.49693317215257 7.13939610331358 7.05354079443888 6.94221426348306 6.27486728250252 6.81494559259745 7.53968486528656 7.32007800820064 6.72965338273248 6.86616589594251 7.21146673904926 7.17943075847574 7.13360575609653 6.84838415950754 7.1781701556197 6.23153256673136 6.63801829868784 6.70862059103056 7.01000581813792 7.28039547333276
"XRCC1" 7.51576790204919 7.73823655580268 7.89295065338315 7.79741623803138 7.60103811808241 7.71433283805101 7.59713057546312 7.63313660584697 7.45035084563794 7.53840762366437 7.74886023925546 7.69276349876406 7.84126080950699 7.93689623375777 7.67345502678467 7.6676068290205 7.65452091578872 7.65771904009753 7.72073567079224 7.5014882248851 7.35039705536643 8.64644864942002 7.70543008160985 7.23670135563581 7.03358209334098 7.63896699810096 7.66886188416749 7.766831065952 7.76779219060525 7.67746806121797 7.60803289328163 7.66886188416749 7.78684410838957 7.71848394477932 7.36994813238857 7.5634019012482 7.65514641422944 7.68703103043486 7.57052614994205 7.39848011409157
"XRCC4" 7.36812779993441 7.14123761052657 7.26350803367822 7.25100564865787 7.0106586801505 7.1370771219073 6.95214625327332 7.11150536371597 7.00399727454623 7.15885612839433 7.33955696900363 7.37580276101366 7.36260612691718 7.49724841270718 7.14824468379531 7.00730164353635 7.11568350232716 7.25398107871992 7.14123761052657 7.27437652084384 7.1370771219073 6.91005932683249 7.29192987286752 7.03293532624528 7.01108772515008 7.38189447821122 7.60581296521175 7.49724841270718 7.08313676435849 7.47264188536569 7.22756442148661 7.26765151969724 7.10129041199846 7.24593926128433 7.30205796894804 7.2933226404816 7.29192987286752 7.28396355100824 7.34621762315457 7.04283210281366
"XRCC5" 7.24154055004504 7.10393866231439 7.25793253999538 7.30988762382919 7.20621049788605 7.19633612162612 7.05985000000354 7.06271583027971 7.15567714354188 7.19999321248745 7.19570557539958 7.17393811777184 7.24122586967889 7.30862342204342 7.21546870956135 7.10925581219791 7.13911638269638 7.09401693789431 7.19633612162612 7.16859322715186 7.26350803367822 6.62561408754912 7.15024472731509 7.00730164353635 7.1142233036187 7.18800604900103 7.48542136097209 7.44834227425016 7.08100914943701 7.35286614993137 7.25367254302834 7.21278802930272 7.20665018331045 7.15056407411684 7.36511079888706 7.41332276065055 7.38621461014315 7.33451075702248 7.34290999551534 8.13525474584206
"XYLT1" 7.66073527455048 7.63896699810096 7.72595383034532 7.78779612938411 7.6199758921236 7.73823655580268 7.91663588520491 7.70620639253219 7.54414490224832 7.68472395732246 7.59474505733834 7.52386088063469 7.5166204030195 8.00261763249678 6.67325032765811 6.4666242878595 6.58692675645464 7.21888052986334 6.46219492998879 7.66512377046263 7.91069783391635 7.7840344358399 7.98480598205979 7.34971777513422 7.09062919336189 7.65891367099929 7.31508616096472 7.76196623627541 7.79613146101349 7.60635548998134 8.04058916896851 8.0702369003289 7.83523897964729 7.72073567079224 8.05655546262251 7.5909059573742 7.72148438210179 7.61770095837875 7.74966899612667 6.98442649710438
"XYLT2" 7.09261463148087 7.00800666770966 7.03500687167658 7.31203928993767 6.74761509272102 7.08866658158514 6.80014678020469 7.04469115560104 6.96084726431257 7.1773353348536 6.85403478302115 6.79855316476978 6.85623716892077 6.94364129585285 6.17696780823276 6.28238835892487 6.29511806321992 6.035411235223 6.40119606991114 7.33451075702248 7.03261786903006 6.78190721116963 7.04100204808644 6.94364129585285 7.12911607640034 7.36749754087091 7.27756242507473 7.24250033928645 7.01471350209892 7.33159110312451 7.19387869625059 7.07379086654087 7.37058716144573 7.08841653470944 7.04728003481854 7.14543263425894 7.15885612839433 7.08962544388334 7.06650690897172 7.06067502589423
"YAP1" 6.11746179494274 6.72581617727466 7.1508495718306 7.13245182760988 6.75623412895531 6.71480217990199 6.73089471134223 6.82152492041069 6.1093147634693 7.04312783902913 6.62661635691286 6.77122305421512 6.58359407109672 6.72225732560201 6.63405623517237 6.66912492066783 6.78553343618582 6.88933334851282 6.76152074068906 6.99968907243109 6.53418554384438 6.63701768081662 6.9490120810487 6.95670676259637 6.79855316476978 7.14543263425894 7.50464147847404 7.15254230241753 7.2746668626226 7.05580030644911 7.07075429355573 6.88663434200175 7.01546814769803 7.07630004123295 7.23064926249695 6.53418554384438 6.672400008052 6.83146217692218 7.25717304464811 7.35076561843866
"YARS" 6.70006896489303 6.88574888058787 6.90214181062964 7.04437108123332 7.01882565176068 6.94936287225383 7.30862342204342 7.16464920585116 7.14089812425808 7.06588541476623 6.80372260103613 6.8841018463775 6.97776433700807 7.13531988865341 4.86059974663853 5.51613128071441 5.94684940029591 5.88352179874485 5.7550038349936 6.99688895491125 6.89690464509089 7.46298806516678 6.92257855437099 6.6605653702544 6.97239483833107 7.0017149015437 7.19601455196386 6.84797764786998 7.0975077046962 6.83638107682683 7.04008788714639 6.95072853985024 6.94496657812339 6.7175471092236 6.75388377194148 6.76709176844174 6.72371900184512 6.62066713155079 6.67161853153694 7.86297723653052
"YARS2" 7.02553616868639 6.84272198456808 7.09323893897324 7.07779255538197 6.94971932967608 6.95557156829103 7.04919489615975 6.83804520687089 6.91994333896491 6.77180676660338 6.73948388768505 6.7430420786884 6.79632948683833 6.84751653796517 6.21013798258805 6.27486728250252 6.22664674027079 5.91771824150355 6.27033512163024 7.40440025899667 7.10632623635934 6.68084996400963 6.91958735797407 6.69864234688525 7.03734789934519 7.16340833002178 7.19414098767884 6.98554461511136 6.77408995422812 6.94746668203149 6.9563332741754 6.96293789600502 7.10260783033206 6.82863937087973 6.9886778684416 7.21546870956135 7.07231813270784 6.9399680602423 6.89846116527975 7.48692179243752
"YWHAB" 7.40228096999167 7.23756160336708 7.38833026442234 7.451480421416 7.16829492574748 7.27570781002903 7.48619157575268 7.52803706710765 7.17134181721514 7.52430548507401 7.2641691430276 7.31543999483328 7.16123558804437 7.42064753795805 7.05458794942616 6.97671436034239 6.97500801661388 7.2167124318294 7.07593634723749 7.45187668884069 7.27818771396259 7.39031586907559 7.21855843553137 7.07630004123295 6.95557156829103 7.57687709381641 7.35897465534107 7.54650372978674 7.29291135987792 7.52862017647997 7.49509795726166 7.248615156234 7.52215446793187 7.4522889240885 7.22693267257762 7.31976142873058 7.13678677445566 7.3251363898044 7.40951180942841 9.08992695468456
"YWHAE" 7.11818265182297 6.97066546505751 7.2955917140698 7.22298176273101 7.22270564185078 7.00511197904329 7.2352625743208 7.15168190102238 7.04797712796842 7.2933226404816 6.95775895086937 7.1617956479572 7.04629759581872 7.31134512708591 6.74058170011636 6.8461204209974 6.85403478302115 6.87375298157752 6.90723651265982 7.25426917835017 7.28465821538209 7.16258303383786 7.2990158150064 6.82767937537129 7.10393866231439 7.37724433300766 7.16258303383786 7.02282419788988 7.39623613218297 7.19359073629693 7.22089439321769 7.24369851396 7.29261354946888 7.26956527995979 7.02363712389392 7.04949259444829 7.04889823850426 7.03980312392475 6.98899184403629 8.38986072459704
"YWHAG" 7.3846112770608 7.15284897658356 6.81494559259745 6.70713742363769 7.1350547955236 7.20540696352846 7.14543263425894 7.37027013704588 7.14999305061175 7.26956527995979 7.08182420995473 7.25848774855093 6.85265599314308 6.74761509272102 7.13123966323144 7.0020073980272 7.04889823850426 7.20972315991113 7.12326871578342 6.93228457093788 6.58692675645464 7.52522648169709 7.04008788714639 6.99067219352822 5.69972984793641 7.88461667459658 7.55290582630662 7.55074667713342 6.78601157360269 7.19443761621541 7.34418715577254 7.12911607640034 6.83678883965751 7.24310073124847 6.74761509272102 6.99730296118063 6.94250363511995 6.84662515711405 7.25398107871992 9.46931305262019
"YWHAH" 7.48258056455805 7.05354079443888 6.74641677889357 6.82435830530055 6.98519771425555 7.05878039064589 7.07334327170265 7.2740971128937 6.88888130828736 7.35516025391821 7.08866658158514 7.35767778743629 6.9717109215705 6.78601157360269 6.97976093375202 6.94746668203149 6.92403857872698 7.11075097897041 7.05551196824708 7.27287480972706 6.66640660848777 6.64088481161071 6.9136660044193 7.45419384570878 6.4831082767064 7.19242637357917 7.49555876741905 7.23153698815018 6.50240702822954 7.08432811775878 7.05815661722924 6.92067244135696 6.86139956926593 7.33955696900363 6.68250854003848 7.53057893909206 6.94496657812339 7.39551338949503 7.64852342825918 8.5072089995713
"YWHAZ" 7.17588377382327 7.16675077015099 6.79107018680289 6.8051739521901 7.2428099466881 6.95005173256079 7.05157685072354 7.08786867237976 7.1764764052428 7.1159832628352 6.81446787524267 6.83939226618569 6.69276343394999 6.51656746936296 7.00240687681402 6.9823262948309 6.96815126072505 7.04949259444829 6.91086633220697 7.07722059572568 6.31885234883934 6.6949652948871 6.95251725157629 6.65807922342664 6.60265605025504 6.99164706949486 7.42572526357483 7.22788713844956 6.36502981449081 6.82863937087973 6.89017519526057 7.04067569870324 6.87058943835421 6.84527947658404 6.75004072309061 7.05516809933027 6.80656828401326 6.86748551157525 7.07722059572568 9.10263728268692
"ZEB1" 7.27846645725741 7.17563249362502 6.72225732560201 6.67493429794144 6.78821153605738 7.02820618320335 6.48738704984154 6.54651715591848 6.62365915491233 5.80426000557384 7.23374639874306 7.29806302153582 7.34253092595148 7.1781701556197 6.8733891501488 6.8224162638132 6.9006587376354 6.92403857872698 6.83549332125641 7.0422458430603 6.00179223859027 6.96844675081409 6.83051679214294 6.74000881445441 5.27514212705273 6.63226384249692 7.48968139230247 7.26606568054516 6.29916763095649 6.97776433700807 7.01981344054372 6.99531329144419 7.07507153838121 6.91290189895096 6.91242879729481 6.44450758175391 6.55680086443049 6.79855316476978 7.26232973748787 7.3474162385537
"ZFYVE9" 6.672400008052 7.19570557539958 7.21782106737455 7.21985476782966 7.09457514573324 7.14250827286303 7.08753512465541 7.21059874329322 7.12264452728984 7.21006806456386 7.29017759498892 7.22756442148661 7.56079271723513 7.54800879543692 7.25628089111514 7.32838695057378 7.47033206214082 7.17329786701389 7.42957768488312 7.15857888514189 7.17789418321913 7.37374117550481 7.31751141686912 7.12597344728219 7.03144906626236 7.31508616096472 7.30415285133057 7.22331708370137 7.21855843553137 7.18362404118756 7.2456302642465 7.28071120226091 7.53881105095424 7.22089439321769 6.88618573554013 6.63609870600754 6.80175185627841 6.91885289263414 7.148491166068 6.89053952143146
